ID,教科書,教科書コード,学年,ファイル単元,大単元,大単元タイトル,単元名,教科書ページ,ページ開始,ページ終了,PDF順,PDFページ,表内順,英語,日本語,重要語,重要語フラグ,注記,英日_問題,英日_答え,日英_問題,日英_答え,元PDF,読みの目安,読み確認メモ,v6正本英語,検索用基本形,変化形・別表記,v6正本日本語,語句構造,複数語フラグ,v7確認状態
995,ニューホライズン,NH,2,U1,Unit1 What,can we experience on a trip?,Unit1 1～RT2,P9～P15,9,15,4,2,44,dollar,ドル,☆,1,,dollar,ドル,ドル,dollar,04.26NH2_KeyWords_U1_英日_問題.pdf,ダラー,,dollar,dollar,,ドル,単語,0,原本保持
996,ニューホライズン,NH,2,U1,Unit1 What,can we experience on a trip?,Unit1 1～RT2,P9～P15,9,15,4,2,45,reservation,予約,☆,1,,reservation,予約,予約,reservation,04.26NH2_KeyWords_U1_英日_問題.pdf,レザーヴェイシャン,,reservation,reservation,,予約,単語,0,原本保持
997,ニューホライズン,NH,2,U1,Unit1 What,can we experience on a trip?,Unit1 1～RT2,P9～P15,9,15,4,2,46,~ tall,身長[高さ]が~ある,☆,1,,~ tall,身長[高さ]が~ある,身長[高さ]が~ある,~ tall,04.26NH2_KeyWords_U1_英日_問題.pdf,～ トール,,~ tall,~ tall,,身長[高さ]が~ある,表現,1,原本保持
998,ニューホライズン,NH,2,U1,Unit1 What,can we experience on a trip?,Unit1 1～RT2,P9～P15,9,15,4,2,47,far,遠くに[へ],☆,1,,far,遠くに[へ],遠くに[へ],far,04.26NH2_KeyWords_U1_英日_問題.pdf,ファー,,far,far,,遠くに[へ],単語,0,原本保持
999,ニューホライズン,NH,2,U1,Unit1 What,can we experience on a trip?,Unit1 1～RT2,P9～P15,9,15,4,2,48,wall,かべ,☆,1,,wall,かべ,かべ,wall,04.26NH2_KeyWords_U1_英日_問題.pdf,ウォール,,wall,wall,,かべ,単語,0,原本保持
1000,ニューホライズン,NH,2,U1,Unit1 What,can we experience on a trip?,Unit1 1～RT2,P9～P15,9,15,4,2,49,communicate,意思の疎通をする,☆,1,,communicate,意思の疎通をする,意思の疎通をする,communicate,04.26NH2_KeyWords_U1_英日_問題.pdf,カムユナケイト,,communicate,communicate,,意思の疎通をする,単語,0,原本保持
1001,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part1,"P19,P20",19,20,5,1,1,when ~,~するとき,☆,1,,when ~,~するとき,~するとき,when ~,05.26NH2_KeyWords_U2_英日_問題.pdf,ウェン ～,,when ~,when ~,,~するとき,表現,1,原本保持
1002,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part1,"P19,P20",19,20,5,1,2,soy sauce,しょうゆ,,0,,soy sauce,しょうゆ,しょうゆ,soy sauce,05.26NH2_KeyWords_U2_英日_問題.pdf,ソイ ソス,,soy sauce,soy sauce,,しょうゆ,複数語,1,原本保持
1003,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part1,"P19,P20",19,20,5,1,3,order,~を注文する,☆,1,,order,~を注文する,~を注文する,order,05.26NH2_KeyWords_U2_英日_問題.pdf,オーダー,,order,order,,~を注文する,単語,0,原本保持
1004,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part1,"P19,P20",19,20,5,1,4,salt,塩,,0,,salt,塩,塩,salt,05.26NH2_KeyWords_U2_英日_問題.pdf,ソールト,,salt,salt,,塩,単語,0,原本保持
1005,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part1,"P19,P20",19,20,5,1,5,various,いろいろな,☆,1,,various,いろいろな,いろいろな,various,05.26NH2_KeyWords_U2_英日_問題.pdf,ヴェリス,,various,various,,いろいろな,単語,0,原本保持
1006,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part1,"P19,P20",19,20,5,1,6,flavor,(香りもふくめた)風味,,0,,flavor,(香りもふくめた)風味,(香りもふくめた)風味,flavor,05.26NH2_KeyWords_U2_英日_問題.pdf,フレイヴァー,,flavor,flavor,,(香りもふくめた)風味,単語,0,原本保持
1007,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part1,"P19,P20",19,20,5,1,7,~and so on,~など,☆,1,,~and so on,~など,~など,~and so on,05.26NH2_KeyWords_U2_英日_問題.pdf,～ アンド ソウ オン,,~and so on,~and so on,,~など,表現,1,原本保持
1008,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part1,"P19,P20",19,20,5,1,8,so,そのように,,0,,so,そのように,そのように,so,05.26NH2_KeyWords_U2_英日_問題.pdf,ソウ,,so,so,,そのように,単語,0,原本保持
1009,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part1,"P19,P20",19,20,5,1,9,topping,トッピング,,0,,topping,トッピング,トッピング,topping,05.26NH2_KeyWords_U2_英日_問題.pdf,タピング,,topping,topping,,トッピング,単語,0,原本保持
1010,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part1,"P19,P20",19,20,5,1,10,especially,特に,,0,,especially,特に,特に,especially,05.26NH2_KeyWords_U2_英日_問題.pdf,アスペシュリ,,especially,especially,,特に,単語,0,原本保持
1011,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part2,P21,21,21,5,1,11,if ~,もし~ならば,☆,1,,if ~,もし~ならば,もし~ならば,if ~,05.26NH2_KeyWords_U2_英日_問題.pdf,イフ ～,,if ~,if ~,,もし~ならば,表現,1,原本保持
1012,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part2,P21,21,21,5,1,12,can,~してもよい,,0,,can,~してもよい,~してもよい,can,05.26NH2_KeyWords_U2_英日_問題.pdf,キャン,,can,can,,~してもよい,単語,0,原本保持
1013,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part2,P21,21,21,5,1,13,speech,"スピーチ, 演説",☆,1,,speech,"スピーチ, 演説","スピーチ, 演説",speech,05.26NH2_KeyWords_U2_英日_問題.pdf,スピチ,,speech,speech,,"スピーチ, 演説",単語,0,原本保持
1014,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part2,P21,21,21,5,1,14,butter,バター,,0,,butter,バター,バター,butter,05.26NH2_KeyWords_U2_英日_問題.pdf,バター,,butter,butter,,バター,単語,0,原本保持
1015,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part2,P21,21,21,5,1,15,sometime,"いつか, そのうち",☆,1,,sometime,"いつか, そのうち","いつか, そのうち",sometime,05.26NH2_KeyWords_U2_英日_問題.pdf,サムタイム,,sometime,sometime,,"いつか, そのうち",単語,0,原本保持
1016,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part2,P21,21,21,5,1,16,would love to ~,~したい(のですが),,0,,would love to ~,~したい(のですが),~したい(のですが),would love to ~,05.26NH2_KeyWords_U2_英日_問題.pdf,ウッド ラブ トゥ ～,,would love to ~,would love to ~,,~したい(のですが),表現,1,原本保持
1017,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Part2,P21,21,21,5,1,17,add,"~を加える, 足す",,0,,add,"~を加える, 足す","~を加える, 足す",add,05.26NH2_KeyWords_U2_英日_問題.pdf,アッド,,add,add,,"~を加える, 足す",単語,0,原本保持
1018,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think1,"P22,P23",22,23,5,1,18,because ~,~なので,☆,1,,because ~,~なので,~なので,because ~,05.26NH2_KeyWords_U2_英日_問題.pdf,ビコーズ ～,,because ~,because ~,,~なので,表現,1,原本保持
1019,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think1,"P22,P23",22,23,5,1,19,stay,~のままでいる,,0,,stay,~のままでいる,~のままでいる,stay,05.26NH2_KeyWords_U2_英日_問題.pdf,ステイ,,stay,stay,,~のままでいる,単語,0,原本保持
1020,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think1,"P22,P23",22,23,5,1,20,forget,忘れる,☆,1,,forget,忘れる,忘れる,forget,05.26NH2_KeyWords_U2_英日_問題.pdf,フォーゲット,,forget,forget,,忘れる,単語,0,原本保持
1021,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think1,"P22,P23",22,23,5,1,21,thick,"濃い, どろっとした",,0,,thick,"濃い, どろっとした","濃い, どろっとした",thick,05.26NH2_KeyWords_U2_英日_問題.pdf,シック,,thick,thick,,"濃い, どろっとした",単語,0,原本保持
1022,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think1,"P22,P23",22,23,5,1,22,early,早く,☆,1,,early,早く,早く,early,05.26NH2_KeyWords_U2_英日_問題.pdf,アーリー,,early,early,,早く,単語,0,原本保持
1023,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think1,"P22,P23",22,23,5,1,23,recommended,おすすめの,,0,,recommended,おすすめの,おすすめの,recommended,05.26NH2_KeyWords_U2_英日_問題.pdf,レカメンディッド,,recommended,recommended,,おすすめの,単語,0,原本保持
1024,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think1,"P22,P23",22,23,5,1,24,A kind(s) of ~,A種類の~,☆,1,,A kind(s) of ~,A種類の~,A種類の~,A kind(s) of ~,05.26NH2_KeyWords_U2_英日_問題.pdf,ア カインド エス オブ ～,,A kind(s) of ~,A kind(s) of ~,,A種類の~,表現,1,正本保持・展開なし
1025,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think1,"P22,P23",22,23,5,1,25,~based,~をベースにした,,0,,~based,~をベースにした,~をベースにした,~based,05.26NH2_KeyWords_U2_英日_問題.pdf,～ ベイスト,,~based,~based,,~をベースにした,表現,0,原本保持
1026,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think1,"P22,P23",22,23,5,1,26,be interested in ~,~に興味がある,☆,1,,be interested in ~,~に興味がある,~に興味がある,be interested in ~,05.26NH2_KeyWords_U2_英日_問題.pdf,ビー イントラスティッド イン ～,,be interested in ~,be interested in ~,,~に興味がある,表現,1,原本保持
1027,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think2,"P24,P25",24,25,5,1,27,change,変わる,☆,1,,change,変わる,変わる,change,05.26NH2_KeyWords_U2_英日_問題.pdf,チェンジ,,change,change,,変わる,単語,0,原本保持
1028,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think2,"P24,P25",24,25,5,1,28,reflect,(物事・考えなど)を反映する,,0,,reflect,(物事・考えなど)を反映する,(物事・考えなど)を反映する,reflect,05.26NH2_KeyWords_U2_英日_問題.pdf,リフレックト,,reflect,reflect,,(物事・考えなど)を反映する,単語,0,原本保持
1029,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think2,"P24,P25",24,25,5,1,29,climate,気候,☆,1,,climate,気候,気候,climate,05.26NH2_KeyWords_U2_英日_問題.pdf,クライマット,,climate,climate,,気候,単語,0,原本保持
1030,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think2,"P24,P25",24,25,5,1,30,variation,変化,,0,,variation,変化,変化,variation,05.26NH2_KeyWords_U2_英日_問題.pdf,ヴェリエイシャン,,variation,variation,,変化,単語,0,原本保持
1031,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think2,"P24,P25",24,25,5,1,31,foreign,外国の,☆,1,,foreign,外国の,外国の,foreign,05.26NH2_KeyWords_U2_英日_問題.pdf,フォラン,,foreign,foreign,,外国の,単語,0,原本保持
1032,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think2,"P24,P25",24,25,5,1,32,sauce,ソース,,0,,sauce,ソース,ソース,sauce,05.26NH2_KeyWords_U2_英日_問題.pdf,ソス,,sauce,sauce,,ソース,単語,0,原本保持
1033,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think2,"P24,P25",24,25,5,1,33,name A after B,BにちなんでAと名づける,☆,1,,name A after B,BにちなんでAと名づける,BにちなんでAと名づける,name A after B,05.26NH2_KeyWords_U2_英日_問題.pdf,ネーム ア アフター ビー,,name A after B,name A after B,,BにちなんでAと名づける,複数語,1,原本保持
1034,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think2,"P24,P25",24,25,5,1,34,creativity,創造力,,0,,creativity,創造力,創造力,creativity,05.26NH2_KeyWords_U2_英日_問題.pdf,クリエイティヴァティ,,creativity,creativity,,創造力,単語,0,原本保持
1035,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think2,"P24,P25",24,25,5,1,35,Here is[are]~.,こちらに~があります。,☆,1,,Here is[are]~.,こちらに~があります。,こちらに~があります。,Here is[are]~.,05.26NH2_KeyWords_U2_英日_問題.pdf,ヒア イズ（アー）～,,Here is[are]~.,Here is[are]~.,,こちらに~があります。,表現,1,原本保持
1036,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think2,"P24,P25",24,25,5,1,36,chef,"シェフ, コック長",,0,,chef,"シェフ, コック長","シェフ, コック長",chef,05.26NH2_KeyWords_U2_英日_問題.pdf,シェフ,,chef,chef,,"シェフ, コック長",単語,0,原本保持
1037,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think2,"P24,P25",24,25,5,1,37,come from ~,"~出身である, ~から来ている",☆,1,,come from ~,"~出身である, ~から来ている","~出身である, ~から来ている",come from ~,05.26NH2_KeyWords_U2_英日_問題.pdf,カム フロム ～,,come from ~,come from ~,,"~出身である, ~から来ている",表現,1,原本保持
1038,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think2,"P24,P25",24,25,5,1,38,lives,"life(人生, 生活)の複数形",,0,,lives,"life(人生, 生活)の複数形","life(人生, 生活)の複数形",lives,05.26NH2_KeyWords_U2_英日_問題.pdf,リヴズ,,lives,lives,,"life(人生, 生活)の複数形",単語,0,原本保持
1039,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 Read and Think2,"P24,P25",24,25,5,1,39,create,創造する,,0,,create,創造する,創造する,create,05.26NH2_KeyWords_U2_英日_問題.pdf,クリエイト,,create,create,,創造する,単語,0,原本保持
1040,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 教科書本文,P20～P25,20,25,5,1,40,manufacturer,"製造業者, メーカー",,0,,manufacturer,"製造業者, メーカー","製造業者, メーカー",manufacturer,05.26NH2_KeyWords_U2_英日_問題.pdf,マンヤファックチャーアー,,manufacturer,manufacturer,,"製造業者, メーカー",単語,0,原本保持
1041,ニューホライズン,NH,2,U2,What,is local food? Unit2,Unit2 教科書本文,P20～P25,20,25,5,1,41,Italy,イタリア,,0,,Italy,イタリア,イタリア,Italy,05.26NH2_KeyWords_U2_英日_問題.pdf,イタリー,,Italy,Italy,,イタリア,単語,0,原本保持
1042,ニューホライズン,NH,2,U2,Unit2 What,is local food?,Unit2 1～RT2,P19～P25,19,25,5,2,42,especially,特に,☆,1,,especially,特に,特に,especially,05.26NH2_KeyWords_U2_英日_問題.pdf,アスペシュリ,,especially,especially,,特に,単語,0,原本保持
1043,ニューホライズン,NH,2,U2,Unit2 What,is local food?,Unit2 1～RT2,P19～P25,19,25,5,2,43,recommended,おすすめの,☆,1,,recommended,おすすめの,おすすめの,recommended,05.26NH2_KeyWords_U2_英日_問題.pdf,レカメンディッド,,recommended,recommended,,おすすめの,単語,0,原本保持
1044,ニューホライズン,NH,2,U2,Unit2 What,is local food?,Unit2 1～RT2,P19～P25,19,25,5,2,44,add,"~を加える, 足す",☆,1,,add,"~を加える, 足す","~を加える, 足す",add,05.26NH2_KeyWords_U2_英日_問題.pdf,アッド,,add,add,,"~を加える, 足す",単語,0,原本保持
1045,ニューホライズン,NH,2,U2,Unit2 What,is local food?,Unit2 1～RT2,P19～P25,19,25,5,2,45,create,創造する,☆,1,,create,創造する,創造する,create,05.26NH2_KeyWords_U2_英日_問題.pdf,クリエイト,,create,create,,創造する,単語,0,原本保持
1046,ニューホライズン,NH,2,U2,Unit2 What,is local food?,Real Life English 2 旅行先で-許可を求める・依頼する-,P27,27,27,5,2,46,next to ~,~のとなりに[の],☆,1,,next to ~,~のとなりに[の],~のとなりに[の],next to ~,05.26NH2_KeyWords_U2_英日_問題.pdf,ネックスト トゥ ～,,next to ~,next to ~,,~のとなりに[の],表現,1,原本保持
1047,ニューホライズン,NH,2,U2,Unit2 What,is local food?,Real Life English 2 旅行先で-許可を求める・依頼する-,P27,27,27,5,2,47,traveler,旅行者,,0,,traveler,旅行者,旅行者,traveler,05.26NH2_KeyWords_U2_英日_問題.pdf,トラヴァラー,,traveler,traveler,,旅行者,単語,0,原本保持
1048,ニューホライズン,NH,2,U2,Unit2 What,is local food?,Real Life English 2 旅行先で-許可を求める・依頼する-,P27,27,27,5,2,48,May I ~?,~してもよいですか。,☆,1,,May I ~?,~してもよいですか。,~してもよいですか。,May I ~?,05.26NH2_KeyWords_U2_英日_問題.pdf,メイ アイ ～,,May I ~?,May I ~?,,~してもよいですか。,表現,1,原本保持
1049,ニューホライズン,NH,2,U2,Unit2 What,is local food?,Real Life English 2 旅行先で-許可を求める・依頼する-,P27,27,27,5,2,49,resident,住民,,0,,resident,住民,住民,resident,05.26NH2_KeyWords_U2_英日_問題.pdf,レジダント,,resident,resident,,住民,単語,0,原本保持
1050,ニューホライズン,NH,2,U2,Unit2 What,is local food?,Real Life English 2 旅行先で-許可を求める・依頼する-,P27,27,27,5,2,50,ask A a favor,Aにお願いする,☆,1,,ask A a favor,Aにお願いする,Aにお願いする,ask A a favor,05.26NH2_KeyWords_U2_英日_問題.pdf,アスク ア ア フェイヴァー,,ask A a favor,ask A a favor,,Aにお願いする,複数語,1,原本保持
1051,ニューホライズン,NH,2,U2,Unit2 What,is local food?,Real Life English 2 旅行先で-許可を求める・依頼する-,P27,27,27,5,2,51,menu,メニュー,,0,,menu,メニュー,メニュー,menu,05.26NH2_KeyWords_U2_英日_問題.pdf,メンユ,,menu,menu,,メニュー,単語,0,原本保持
1052,ニューホライズン,NH,2,U2,Unit2 What,is local food?,Real Life English 2 旅行先で-許可を求める・依頼する-,P27,27,27,5,2,52,Could you ~?,~してくださいませんか。,☆,1,,Could you ~?,~してくださいませんか。,~してくださいませんか。,Could you ~?,05.26NH2_KeyWords_U2_英日_問題.pdf,クッジュー ～,,Could you ~?,Could you ~?,,~してくださいませんか。,表現,1,原本保持
